Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-January-2014,233.1,238.8,231.7,236.8,236.07138059801727,111669,3714,26361855.0,50515.0,45.24,7.1,3.7
31-January-2014,237.8,247.05,234.0,245.3,242.04518463389923,126304,3353,30571275.0,31257.0,24.75,13.05,7.5
03-February-2014,244.0,249.0,239.75,245.25,244.9763507414571,77550,1794,18997916.0,20644.0,26.62,9.25,1.25
04-February-2014,246.0,246.0,241.3,242.7,243.07375406636302,38425,884,9340109.0,10715.0,27.89,4.7,-3.3
05-February-2014,243.0,243.0,235.65,237.8,238.05900475947644,47064,1186,11204009.0,10385.0,22.07,7.35,-5.2
06-February-2014,237.8,247.0,237.2,246.15,244.56382691789003,77859,1879,19041495.0,22325.0,28.67,9.8,8.35
07-February-2014,248.35,249.7,244.0,246.4,246.5700170357751,38155,968,9407879.0,11463.0,30.04,5.7,-1.95
10-February-2014,245.75,249.8,244.0,248.95,246.78862382343397,36972,897,9124269.0,12453.0,33.68,5.8,3.2
11-February-2014,250.1,259.0,247.4,258.3,255.48332602018428,100276,2699,25618846.0,31141.0,31.06,11.6,8.2
12-February-2014,261.1,262.0,251.0,257.15,255.5183913253153,68429,1619,17484868.0,13457.0,19.67,11.0,-3.95
13-February-2014,258.0,258.1,242.5,244.1,249.94735247788682,49518,1395,12376893.0,13615.0,27.5,15.6,-13.9
14-February-2014,240.05,244.0,238.25,240.3,240.98056808773083,59181,1708,14261471.0,9762.0,16.5,5.75,0.25
17-February-2014,238.5,243.5,238.1,240.6,240.43409090909086,24640,768,5924296.0,5643.0,22.9,5.4,2.1
18-February-2014,241.0,245.05,236.0,238.15,240.74028541953237,34896,1204,8400873.0,10291.0,29.49,9.05,-2.85
19-February-2014,238.2,242.1,233.5,240.6,237.76960740355472,55757,1621,13257320.0,11825.0,21.21,8.6,2.4
20-February-2014,241.0,241.95,237.0,237.75,238.99360909970392,34111,877,8152311.0,10840.0,31.78,4.95,-3.25
21-February-2014,238.2,244.9,237.5,243.15,242.109281536621,60184,1530,14571105.0,10271.0,17.07,7.4,4.95
24-February-2014,243.9,250.25,242.55,244.0,245.88287622451855,74417,1239,18297866.0,14384.0,19.33,7.7,0.1
