Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-October-2017,1250.05,1269.7,1248.1,1257.4,1256.2644453130088,30702,913,38569831.0,11777.0,38.36,21.6,7.35
30-October-2017,1262.0,1269.65,1232.0,1235.9,1247.4187439408227,75299,1733,93929384.0,27038.0,35.91,37.65,-26.1
31-October-2017,1236.0,1248.95,1230.65,1236.85,1238.4788170282436,48860,1231,60512075.0,16726.0,34.23,18.3,0.85
01-November-2017,1244.0,1262.7,1238.2,1259.65,1256.1429616959688,121606,1163,152754521.0,89077.0,73.25,24.5,15.65
02-November-2017,1249.0,1260.2,1237.75,1239.8,1245.275105626546,77632,1404,96673197.0,17590.0,22.66,22.45,-9.2
03-November-2017,1242.0,1242.8,1231.75,1238.1,1236.3733505776254,57217,1250,70741574.0,25389.0,44.37,11.05,-3.9
06-November-2017,1240.0,1249.0,1234.9,1240.15,1241.239886570074,45138,955,56027086.0,17925.0,39.71,14.1,0.15
07-November-2017,1236.0,1251.7,1227.0,1234.6,1234.7108756719756,70129,1787,86589039.0,10590.0,15.1,24.7,-1.4
08-November-2017,1231.1,1245.3,1231.1,1236.9,1237.1702262892563,114853,1573,142092712.0,69927.0,60.88,14.2,5.8
09-November-2017,1255.0,1271.75,1245.0,1253.3,1256.9454217586465,77082,2425,96887867.0,18487.0,23.98,26.75,-1.7
10-November-2017,1240.2,1297.95,1240.2,1290.75,1277.32963740676,113819,3099,145384382.0,35915.0,31.55,57.75,50.55
13-November-2017,1295.0,1314.5,1270.5,1278.65,1295.9195988383874,88842,2497,115132089.0,36158.0,40.7,44.0,-16.35
14-November-2017,1276.0,1287.0,1275.0,1283.45,1283.4642328935386,239354,1738,307202298.0,224624.0,93.85,12.0,7.45
15-November-2017,1300.0,1300.0,1260.35,1264.8,1267.8497339764308,20111,597,25497726.0,9454.0,47.01,39.65,-35.2
16-November-2017,1270.0,1285.2,1247.5,1276.6,1272.5173954572685,61769,1464,78602127.0,12364.0,20.02,37.7,6.6
17-November-2017,1284.95,1295.0,1271.05,1278.6,1281.6669270777593,93442,1965,119761521.0,58655.0,62.77,23.95,-6.35
20-November-2017,1278.6,1280.0,1266.55,1274.0,1272.9632044960495,37722,1115,48018718.0,14986.0,39.73,13.45,-4.6
21-November-2017,1274.1,1284.15,1273.55,1277.2,1278.6762702839046,35681,604,45624448.0,20056.0,56.21,10.6,3.1
22-November-2017,1261.0,1275.0,1261.0,1270.2,1269.9854976254915,19583,892,24870126.0,8534.0,43.58,14.0,9.2
23-November-2017,1272.5,1272.5,1263.9,1269.15,1268.7672287244593,25205,568,31979278.0,13449.0,53.36,8.6,-3.35
24-November-2017,1260.1,1271.25,1254.0,1266.7,1264.486358392317,32071,1207,40553342.0,15516.0,48.38,17.25,6.6
27-November-2017,1266.6,1266.6,1250.8,1260.5,1257.9519550873347,116849,1182,146990428.0,92587.0,79.24,15.8,-6.1
28-November-2017,1260.0,1272.0,1260.0,1267.85,1267.4397164517081,50785,1110,64366926.0,19148.0,37.7,12.0,7.85
29-November-2017,1270.0,1280.0,1263.85,1277.35,1275.0245734411951,98521,1190,125616696.0,59050.0,59.94,16.15,7.35
30-November-2017,1277.0,1277.0,1259.0,1273.75,1270.3335445711873,37872,828,48110072.0,17040.0,44.99,18.0,-3.25
01-December-2017,1278.45,1278.45,1246.05,1252.35,1260.5940139447875,17641,982,22238139.0,7000.0,39.68,32.4,-26.1
04-December-2017,1252.5,1273.05,1241.3,1268.1,1263.082327586207,51040,1321,64467722.0,28924.0,56.67,31.75,15.6
05-December-2017,1265.2,1268.7,1255.6,1260.65,1261.3349343339585,39975,986,50421864.0,19463.0,48.69,13.1,-4.55
06-December-2017,1252.1,1280.85,1252.1,1273.85,1269.6034494710718,72127,4457,91572688.0,46403.0,64.34,28.75,21.75
07-December-2017,1271.2,1295.0,1271.2,1292.15,1282.271794495053,285852,1754,366539957.0,247099.0,86.44,23.8,20.95
08-December-2017,1292.0,1330.5,1292.0,1326.7,1304.8809189214942,167936,2338,219136482.0,129369.0,77.03,38.5,34.7
11-December-2017,1318.0,1327.0,1311.6,1320.35,1320.5369235603744,50916,1194,67236458.0,22980.0,45.13,15.4,2.35
12-December-2017,1318.0,1323.4,1309.2,1314.95,1316.4185372677014,30026,931,39526783.0,18818.0,62.67,14.2,-3.05
13-December-2017,1314.0,1336.95,1306.55,1316.55,1319.733204974762,57651,1350,76083939.0,23437.0,40.65,30.4,2.55
14-December-2017,1316.55,1326.0,1305.6,1323.65,1316.3082638888886,28800,784,37909678.0,14744.0,51.19,20.4,7.1
15-December-2017,1325.0,1334.2,1311.0,1325.15,1323.9058959410404,36364,1435,48142514.0,18085.0,49.73,23.2,0.15
18-December-2017,1316.0,1345.0,1301.05,1331.45,1329.489930098969,57796,4195,76839200.0,21298.0,36.85,43.95,15.45
19-December-2017,1330.15,1350.0,1327.0,1347.7,1336.1911318080586,34573,1195,46196136.0,13801.0,39.92,23.0,17.55
20-December-2017,1343.75,1366.9,1332.4,1361.35,1352.0017343142465,71498,1900,96665420.0,40081.0,56.06,34.5,17.6
21-December-2017,1360.0,1362.8,1346.0,1348.35,1350.850522948197,40635,1949,54891811.0,15831.0,38.96,16.8,-11.65
22-December-2017,1336.0,1356.75,1336.0,1351.65,1352.9472032382014,34093,960,46126029.0,13293.0,38.99,20.75,15.65
26-December-2017,1350.0,1358.0,1340.0,1347.95,1346.9849222553794,25468,786,34305012.0,7533.0,29.58,18.0,-2.05
27-December-2017,1348.0,1363.75,1345.5,1354.45,1357.8879205645826,60930,1026,82736111.0,30947.0,50.79,18.25,6.45
28-December-2017,1354.25,1384.1,1319.95,1357.35,1366.3851176315088,75660,2286,103380698.0,24851.0,32.85,64.15,3.1
29-December-2017,1357.0,1374.7,1353.35,1368.1,1367.1048060908875,117684,1548,160886362.0,70604.0,59.99,21.35,11.1
01-January-2018,1355.0,1364.95,1343.25,1347.25,1352.6860775299392,35238,916,47665952.0,14400.0,40.86,21.7,-7.75
02-January-2018,1344.0,1350.0,1331.05,1339.45,1337.9130481033126,47003,1318,62885927.0,11892.0,25.3,18.95,-4.55
03-January-2018,1339.4,1356.0,1335.2,1350.1,1349.968558951965,35495,924,47917134.0,10944.0,30.83,20.8,10.7
04-January-2018,1350.0,1355.1,1342.0,1352.05,1350.2997735886204,40634,1084,54868081.0,15663.0,38.55,13.1,2.05
05-January-2018,1350.4,1362.4,1348.75,1356.5,1356.1279328274566,54427,864,73809975.0,39867.0,73.25,13.65,6.1
08-January-2018,1350.0,1370.0,1350.0,1367.35,1362.6871318460958,63832,1408,86983045.0,24864.0,38.95,20.0,17.35
09-January-2018,1363.0,1375.0,1358.75,1363.35,1362.864768974443,134444,1901,183228991.0,97438.0,72.47,16.25,0.35
10-January-2018,1357.0,1370.15,1355.0,1366.55,1367.5161753478353,175514,833,240018234.0,11745.0,6.69,15.15,9.55
11-January-2018,1360.0,1384.75,1360.0,1379.0,1372.6229112773544,28606,1264,39265251.0,12706.0,44.42,24.75,19.0
12-January-2018,1376.0,1384.0,1358.15,1372.7,1370.804582319546,24660,1063,33804041.0,7592.0,30.79,25.85,-3.3
15-January-2018,1362.95,1373.35,1362.95,1367.1,1367.6394517897804,184017,1316,251668909.0,140098.0,76.13,10.4,4.15
16-January-2018,1365.0,1388.45,1365.0,1381.3,1376.8406229899842,65298,1381,89904939.0,19881.0,30.45,23.45,16.3
17-January-2018,1389.7,1390.0,1366.8,1371.85,1377.5431282185236,107192,2115,147661603.0,25163.0,23.47,23.2,-17.85
18-January-2018,1400.0,1405.0,1351.55,1357.6,1368.1988898346453,247891,5243,339164191.0,91161.0,36.77,53.45,-42.4
19-January-2018,1365.0,1369.9,1351.8,1362.55,1358.4724048377107,92027,1662,125016140.0,21569.0,23.44,18.1,-2.45
22-January-2018,1350.0,1365.15,1346.05,1357.15,1353.7068381466386,34834,871,47155024.0,12228.0,35.1,19.1,7.15
23-January-2018,1355.0,1370.0,1351.1,1366.85,1359.9260779721726,36295,1264,49358517.0,17193.0,47.37,18.9,11.85
24-January-2018,1360.0,1371.5,1339.6,1366.0,1355.9311631764465,62699,1490,85015528.0,28127.0,44.86,31.9,6.0
25-January-2018,1356.1,1376.0,1356.1,1371.2,1367.0907984622618,36157,972,49429902.0,17555.0,48.55,19.9,15.1
29-January-2018,1360.0,1400.0,1357.0,1397.25,1389.0677294332725,68375,4599,94977506.0,38079.0,55.69,43.0,37.25
30-January-2018,1397.25,1410.65,1390.0,1399.45,1397.6226415094336,127147,3874,177703526.0,60264.0,47.4,20.65,2.2
31-January-2018,1398.0,1398.0,1360.15,1369.65,1373.6679578612022,82869,2625,113834490.0,45241.0,54.59,37.85,-28.35
01-February-2018,1376.0,1383.15,1352.05,1371.35,1368.2897255580801,138645,2899,189706529.0,57618.0,41.56,31.1,-4.65
02-February-2018,1367.9,1377.5,1355.0,1372.7,1362.551332895812,248369,3298,338415512.0,180814.0,72.8,22.5,4.8
05-February-2018,1350.0,1360.8,1341.0,1358.35,1346.6623271951682,406962,2547,548040394.0,347039.0,85.28,19.8,8.35
06-February-2018,1320.0,1347.0,1305.0,1328.25,1317.480628819556,124360,2971,163841891.0,74754.0,60.11,42.0,8.25
07-February-2018,1324.7,1328.45,1307.25,1313.5,1314.79591562542,74430,1857,97860260.0,41098.0,55.22,21.2,-11.2
08-February-2018,1315.0,1338.2,1306.25,1332.35,1330.7691719106608,75801,2333,100873634.0,42657.0,56.27,31.95,17.35
09-February-2018,1323.0,1343.95,1311.55,1335.4,1323.4030526355168,26731,805,35375887.0,8649.0,32.36,32.4,12.4
12-February-2018,1335.0,1349.8,1334.7,1346.3,1343.1793959534748,51155,1125,68710342.0,34788.0,68.01,15.1,11.3
14-February-2018,1355.0,1355.0,1331.85,1350.55,1346.7120309050774,36240,1007,48804844.0,21753.0,60.02,23.15,-4.45
15-February-2018,1351.0,1415.15,1323.95,1359.55,1354.7375490974318,97001,1421,131410897.0,70869.0,73.06,91.2,8.55
16-February-2018,1362.0,1362.0,1349.0,1352.45,1352.5102390703873,20998,1480,28400010.0,8292.0,39.49,13.0,-9.55
19-February-2018,1352.0,1353.0,1329.85,1335.65,1336.8407862407862,20350,1141,27204710.0,8300.0,40.79,23.15,-16.35
20-February-2018,1335.1,1341.9,1327.4,1333.95,1332.7783989411428,216082,4273,287989422.0,165804.0,76.73,14.5,-1.15
21-February-2018,1332.25,1337.0,1323.55,1330.4,1329.2147224799596,131486,6671,174773127.0,88260.0,67.13,13.45,-1.85
22-February-2018,1330.5,1334.9,1314.0,1325.15,1317.208181912892,326354,3955,429876159.0,296129.0,90.74,20.9,-5.35
23-February-2018,1329.35,1329.95,1316.6,1323.0,1324.4525385116078,36872,893,48835214.0,22140.0,60.05,13.35,-6.35
26-February-2018,1322.0,1337.75,1320.0,1333.65,1332.723114755667,104509,1298,139281560.0,70520.0,67.48,17.75,11.65
